page,content,scraped_at
Burkina24,Cinéma burkinabè : Afrocreatives Wikiproject+ Film propulse les acteurs du 7ᵉ art sur Wikipédia  … En voir plus,2025-11-16T02:18:26.448888
Burkina24,"🔴 Utilisation de smartphones sur le champ des opérations : « Nous allons sévir ! » (Capitaine Ibrahim Traoré)

« Que ce soit dans les tribunaux. Que ce soit les terroristes qu'on prend au combat comme prisonniers. Que ce soit ceux qui se rendent. Tous, à l'unanimité, nous disent qu'ils arrivent à réussir certaines attaques à cause de l'emploi excessif du téléphone de nos soldats »…

Capitaine Ibrahim Traoré, Président du Faso, Chef de l’État, au camp militaire Thomas-Sankara de Pô, le 15 juin 2025

👉🏿 https://vm.tiktok.com/ZMS53ApWx/.

L’intégralité de l’important message du Président du Faso à retrouver

Ici👉🏿 https://youtu.be/K3exU0oyrfY.",2025-11-16T02:18:29.463258
Burkina24,🔴 Le Venezuela 🇻🇪 « admire » la lutte que mène le Burkina Faso 🇧🇫,2025-11-16T02:18:29.550157
Burkina24,"🇧🇫✊🏿 Un bateau 🚤 made in Burkina Faso flotte au quartier Tanghin de Ouagadougou

Bassibri Christophe Ilboudo a construit le premier bateau du Burkina Faso en 45 jours.

Long de 15 mètres et pesant 7 tonnes, ce navire en fibre de verre est destiné à moderniser la pêche au Burkina Faso, avec un potentiel touristique futur.

Un rêve d'enfance devenu réalité grâce à la persévérance et à l'esprit d'innovation burkinabè…

Article à lire demain 27 avril 2025 sur www.burkina24.com

👉🏿 https://vm.tiktok.com/ZMB7WdovE/.

👉🏿 https://youtu.be/KxDCl3W9T2s?si=aCjqdEVUQzio8QhU.",2025-11-16T02:18:29.626400
Burkina24,#Communiqué | AGL Burkina Faso récompense le meilleur acteur du cinéma africain aux Sotigui Awards 2025… En voir plus,2025-11-16T02:18:29.696559
Burkina24,Ouaga Côté Court 2025 : 750 films reçus pour la 4e édition attendue du 22 au 29 novembre… En voir plus,2025-11-16T02:18:29.760813
Burkina24,"Sotigui Awards 2025 : Mahamadi Nana en lice dans trois catégories  
F… En voir plus",2025-11-16T02:18:29.820416
Burkina24,"🔴 Utilisation de smartphones sur le champ des opérations : « Nous allons sévir ! » (Capitaine Ibrahim Traoré)

« Que ce soit dans les tribunaux. Que ce soit les terroristes qu'on prend au combat comme prisonniers. Que ce soit ceux qui se rendent. Tous, à l'unanimité, nous disent qu'ils arrivent à réussir certaines attaques à cause de l'emploi excessif du téléphone de nos soldats »…

Capitaine Ibrahim Traoré, Président du Faso, Chef de l’État, au camp militaire Thomas-Sankara de Pô, le 15 juin 2025

👉🏿 https://vm.tiktok.com/ZMS53ApWx/.

L’intégralité de l’important message du Président du Faso à retrouver

Ici👉🏿 https://youtu.be/K3exU0oyrfY.",2025-11-16T02:18:32.519208
Burkina24,🔴 Le Venezuela 🇻🇪 « admire » la lutte que mène le Burkina Faso 🇧🇫,2025-11-16T02:18:32.604382
Burkina24,"🇧🇫✊🏿 Un bateau 🚤 made in Burkina Faso flotte au quartier Tanghin de Ouagadougou

Bassibri Christophe Ilboudo a construit le premier bateau du Burkina Faso en 45 jours.

Long de 15 mètres et pesant 7 tonnes, ce navire en fibre de verre est destiné à moderniser la pêche au Burkina Faso, avec un potentiel touristique futur.

Un rêve d'enfance devenu réalité grâce à la persévérance et à l'esprit d'innovation burkinabè…

Article à lire demain 27 avril 2025 sur www.burkina24.com

👉🏿 https://vm.tiktok.com/ZMB7WdovE/.

👉🏿 https://youtu.be/KxDCl3W9T2s?si=aCjqdEVUQzio8QhU.",2025-11-16T02:18:32.669107
Burkina24,Sotigui Awards 2025 : Cheikh Babou Gaye vise le Sotigui d'Or … En voir plus,2025-11-16T02:18:32.740166
Burkina24,"« Nous souhaitons que les #Sotigui soient au delà des Oscars » (Etien Jean Francois, humoriste ivoirien) … En voir plus",2025-11-16T02:18:32.828982
Burkina24,Opération «Zéro garage illégal» : La Police municipale serre la vis contre l’occupation du domaine public … En voir plus,2025-11-16T02:18:32.866817
Burkina24,"🔴 Utilisation de smartphones sur le champ des opérations : « Nous allons sévir ! » (Capitaine Ibrahim Traoré)

« Que ce soit dans les tribunaux. Que ce soit les terroristes qu'on prend au combat comme prisonniers. Que ce soit ceux qui se rendent. Tous, à l'unanimité, nous disent qu'ils arrivent à réussir certaines attaques à cause de l'emploi excessif du téléphone de nos soldats »…

Capitaine Ibrahim Traoré, Président du Faso, Chef de l’État, au camp militaire Thomas-Sankara de Pô, le 15 juin 2025

👉🏿 https://vm.tiktok.com/ZMS53ApWx/.

L’intégralité de l’important message du Président du Faso à retrouver

Ici👉🏿 https://youtu.be/K3exU0oyrfY.",2025-11-16T02:18:34.483038
Burkina24,🔴 Le Venezuela 🇻🇪 « admire » la lutte que mène le Burkina Faso 🇧🇫,2025-11-16T02:18:34.532652
Burkina24,"🇧🇫✊🏿 Un bateau 🚤 made in Burkina Faso flotte au quartier Tanghin de Ouagadougou

Bassibri Christophe Ilboudo a construit le premier bateau du Burkina Faso en 45 jours.

Long de 15 mètres et pesant 7 tonnes, ce navire en fibre de verre est destiné à moderniser la pêche au Burkina Faso, avec un potentiel touristique futur.

Un rêve d'enfance devenu réalité grâce à la persévérance et à l'esprit d'innovation burkinabè…

Article à lire demain 27 avril 2025 sur www.burkina24.com

👉🏿 https://vm.tiktok.com/ZMB7WdovE/.

👉🏿 https://youtu.be/KxDCl3W9T2s?si=aCjqdEVUQzio8QhU.",2025-11-16T02:18:34.587342
Burkina24,Bureau national des grands projets du Burkina : Le nouveau Directeur exécutif promet de travailler à renforcer la crédibilité et la performance de l'institution,2025-11-16T02:18:34.714824
Burkina24,#Communiqué | « Journée Nationale de Sensibilisation à la Sécurité Routière : appel du Ministre à la jeunesse et à la prudence »… En voir plus,2025-11-16T02:18:34.770298
Burkina24,"Les garages qui occupent la voie, la Police n’a plus le temps de sensibiliser ! … En voir plus",2025-11-16T02:18:34.832860
Burkina24,"🔴 Utilisation de smartphones sur le champ des opérations : « Nous allons sévir ! » (Capitaine Ibrahim Traoré)

« Que ce soit dans les tribunaux. Que ce soit les terroristes qu'on prend au combat comme prisonniers. Que ce soit ceux qui se rendent. Tous, à l'unanimité, nous disent qu'ils arrivent à réussir certaines attaques à cause de l'emploi excessif du téléphone de nos soldats »…

Capitaine Ibrahim Traoré, Président du Faso, Chef de l’État, au camp militaire Thomas-Sankara de Pô, le 15 juin 2025

👉🏿 https://vm.tiktok.com/ZMS53ApWx/.

L’intégralité de l’important message du Président du Faso à retrouver

Ici👉🏿 https://youtu.be/K3exU0oyrfY.",2025-11-16T02:18:36.254538
Burkina24,🔴 Le Venezuela 🇻🇪 « admire » la lutte que mène le Burkina Faso 🇧🇫,2025-11-16T02:18:36.315981
Burkina24,"🇧🇫✊🏿 Un bateau 🚤 made in Burkina Faso flotte au quartier Tanghin de Ouagadougou

Bassibri Christophe Ilboudo a construit le premier bateau du Burkina Faso en 45 jours.

Long de 15 mètres et pesant 7 tonnes, ce navire en fibre de verre est destiné à moderniser la pêche au Burkina Faso, avec un potentiel touristique futur.

Un rêve d'enfance devenu réalité grâce à la persévérance et à l'esprit d'innovation burkinabè…

Article à lire demain 27 avril 2025 sur www.burkina24.com

👉🏿 https://vm.tiktok.com/ZMB7WdovE/.

👉🏿 https://youtu.be/KxDCl3W9T2s?si=aCjqdEVUQzio8QhU.",2025-11-16T02:18:36.370201
Burkina24,"Motos de plus de 50CC : C’est fini, les ventes sans immatriculation provisoire ""WW"" au Burkina Faso … En voir plus",2025-11-16T02:18:36.512460
Burkina24,#ANNONCE | ONASER : 7e  Rentrée scolaire en toute sécurité,2025-11-16T02:18:36.569069
Burkina24,Travailleurs non déclarés : La CNSS frappe fort dans les boulangeries et pâtisseries du Burkina Faso,2025-11-16T02:18:36.620761
Burkina24,"🔴 Utilisation de smartphones sur le champ des opérations : « Nous allons sévir ! » (Capitaine Ibrahim Traoré)

« Que ce soit dans les tribunaux. Que ce soit les terroristes qu'on prend au combat comme prisonniers. Que ce soit ceux qui se rendent. Tous, à l'unanimité, nous disent qu'ils arrivent à réussir certaines attaques à cause de l'emploi excessif du téléphone de nos soldats »…

Capitaine Ibrahim Traoré, Président du Faso, Chef de l’État, au camp militaire Thomas-Sankara de Pô, le 15 juin 2025

👉🏿 https://vm.tiktok.com/ZMS53ApWx/.

L’intégralité de l’important message du Président du Faso à retrouver

Ici👉🏿 https://youtu.be/K3exU0oyrfY.",2025-11-16T02:18:38.505863
Burkina24,🔴 Le Venezuela 🇻🇪 « admire » la lutte que mène le Burkina Faso 🇧🇫,2025-11-16T02:18:38.562477
Burkina24,"🇧🇫✊🏿 Un bateau 🚤 made in Burkina Faso flotte au quartier Tanghin de Ouagadougou

Bassibri Christophe Ilboudo a construit le premier bateau du Burkina Faso en 45 jours.

Long de 15 mètres et pesant 7 tonnes, ce navire en fibre de verre est destiné à moderniser la pêche au Burkina Faso, avec un potentiel touristique futur.

Un rêve d'enfance devenu réalité grâce à la persévérance et à l'esprit d'innovation burkinabè…

Article à lire demain 27 avril 2025 sur www.burkina24.com

👉🏿 https://vm.tiktok.com/ZMB7WdovE/.

👉🏿 https://youtu.be/KxDCl3W9T2s?si=aCjqdEVUQzio8QhU.",2025-11-16T02:18:38.660387
Burkina24,Match amical international … En voir plus,2025-11-16T02:18:38.886186
Burkina24,La Police municipale lance une offensive contre les stationnements anarchiques à Ouagadougou … En voir plus,2025-11-16T02:18:38.939786
Burkina24,La Brigade Laabal met en garde les populations contre les fausses dénonciations … En voir plus,2025-11-16T02:18:38.993301
Burkina24,"🔴 Utilisation de smartphones sur le champ des opérations : « Nous allons sévir ! » (Capitaine Ibrahim Traoré)

« Que ce soit dans les tribunaux. Que ce soit les terroristes qu'on prend au combat comme prisonniers. Que ce soit ceux qui se rendent. Tous, à l'unanimité, nous disent qu'ils arrivent à réussir certaines attaques à cause de l'emploi excessif du téléphone de nos soldats »…

Capitaine Ibrahim Traoré, Président du Faso, Chef de l’État, au camp militaire Thomas-Sankara de Pô, le 15 juin 2025

👉🏿 https://vm.tiktok.com/ZMS53ApWx/.

L’intégralité de l’important message du Président du Faso à retrouver

Ici👉🏿 https://youtu.be/K3exU0oyrfY.",2025-11-16T02:18:41.079063
Burkina24,🔴 Le Venezuela 🇻🇪 « admire » la lutte que mène le Burkina Faso 🇧🇫,2025-11-16T02:18:41.156419
Burkina24,"🇧🇫✊🏿 Un bateau 🚤 made in Burkina Faso flotte au quartier Tanghin de Ouagadougou

Bassibri Christophe Ilboudo a construit le premier bateau du Burkina Faso en 45 jours.

Long de 15 mètres et pesant 7 tonnes, ce navire en fibre de verre est destiné à moderniser la pêche au Burkina Faso, avec un potentiel touristique futur.

Un rêve d'enfance devenu réalité grâce à la persévérance et à l'esprit d'innovation burkinabè…

Article à lire demain 27 avril 2025 sur www.burkina24.com

👉🏿 https://vm.tiktok.com/ZMB7WdovE/.

👉🏿 https://youtu.be/KxDCl3W9T2s?si=aCjqdEVUQzio8QhU.",2025-11-16T02:18:41.227731
Burkina24,Brigade Laabal : Des agents sanctionnés pour usage abusif de moyens de service … En voir plus,2025-11-16T02:18:41.710960
Burkina24,Match international amical Burkina Faso Vs Niger : Le 11 de départ de Brama Traoré … En voir plus,2025-11-16T02:18:41.783512
Burkina24,Travailleurs non déclarés : La CNSS frappe fort dans les boulangeries et pâtisseries du Burkina Faso … En voir plus,2025-11-16T02:18:41.860426
Burkina24,"🔴 Utilisation de smartphones sur le champ des opérations : « Nous allons sévir ! » (Capitaine Ibrahim Traoré)

« Que ce soit dans les tribunaux. Que ce soit les terroristes qu'on prend au combat comme prisonniers. Que ce soit ceux qui se rendent. Tous, à l'unanimité, nous disent qu'ils arrivent à réussir certaines attaques à cause de l'emploi excessif du téléphone de nos soldats »…

Capitaine Ibrahim Traoré, Président du Faso, Chef de l’État, au camp militaire Thomas-Sankara de Pô, le 15 juin 2025

👉🏿 https://vm.tiktok.com/ZMS53ApWx/.

L’intégralité de l’important message du Président du Faso à retrouver

Ici👉🏿 https://youtu.be/K3exU0oyrfY.",2025-11-16T02:18:43.155678
Burkina24,🔴 Le Venezuela 🇻🇪 « admire » la lutte que mène le Burkina Faso 🇧🇫,2025-11-16T02:18:43.222438
Burkina24,"🇧🇫✊🏿 Un bateau 🚤 made in Burkina Faso flotte au quartier Tanghin de Ouagadougou

Bassibri Christophe Ilboudo a construit le premier bateau du Burkina Faso en 45 jours.

Long de 15 mètres et pesant 7 tonnes, ce navire en fibre de verre est destiné à moderniser la pêche au Burkina Faso, avec un potentiel touristique futur.

Un rêve d'enfance devenu réalité grâce à la persévérance et à l'esprit d'innovation burkinabè…

Article à lire demain 27 avril 2025 sur www.burkina24.com

👉🏿 https://vm.tiktok.com/ZMB7WdovE/.

👉🏿 https://youtu.be/KxDCl3W9T2s?si=aCjqdEVUQzio8QhU.",2025-11-16T02:18:43.291214
Burkina24,Ouagadougou : La BMCRF ferme un magasin clandestin à Kalgondé… En voir plus,2025-11-16T02:18:43.451419
Burkina24,« Dɛmɛ Sira » : Le Burkina Faso lance une grande caravane nationale pour raviver la solidarité  … En voir plus,2025-11-16T02:18:43.516970
Burkina24,Sotigui Awards 2025 : Quand les médias brisent le silence sur le harcèlement … En voir plus,2025-11-16T02:18:43.575374
Burkina24,"{En langue Mooré} Remise de kits d'élevage aux  populations vulnérables : Sambo Ouédraogo, porte-parole des bénéficiaires de Mané, remercie les donateurs et le Capita… En voir plus",2025-11-16T02:18:43.644306
Burkina24,"🔴 Utilisation de smartphones sur le champ des opérations : « Nous allons sévir ! » (Capitaine Ibrahim Traoré)

« Que ce soit dans les tribunaux. Que ce soit les terroristes qu'on prend au combat comme prisonniers. Que ce soit ceux qui se rendent. Tous, à l'unanimité, nous disent qu'ils arrivent à réussir certaines attaques à cause de l'emploi excessif du téléphone de nos soldats »…

Capitaine Ibrahim Traoré, Président du Faso, Chef de l’État, au camp militaire Thomas-Sankara de Pô, le 15 juin 2025

👉🏿 https://vm.tiktok.com/ZMS53ApWx/.

L’intégralité de l’important message du Président du Faso à retrouver

Ici👉🏿 https://youtu.be/K3exU0oyrfY.",2025-11-16T02:18:45.162640
